SMILES,pCHEMBL,Molecular Weight,logP,pCHEMBL_norm
CCOC(=O)c1cnc(NC(=O)Nc2ccccc2)n2nc(-c3ccco3)nc12,8.32,392.38,3.21,0.6171428571428572
CCOC(=O)c1cnc(NC(C)C)n2nc(-c3ccco3)nc12,6.99,315.33,2.38,0.42714285714285716
CCCCC(CC)CNc1ncc(C(=O)OCC)c2nc(-c3ccco3)nn12,6.67,385.47,4.19,0.3814285714285714
CCOC(=O)c1cnc(NC2CC2)n2nc(-c3ccco3)nc12,7.43,313.32,2.14,0.48999999999999994
O=C(O)c1cnc(NCc2ccc(F)cc2)n2nc(-c3ccco3)nc12,5.19,353.31,2.83,0.17000000000000007
Cc1ccc2ncc3nc(-c4ccccc4)nn3c2c1,5.62,260.3,3.25,0.23142857142857146
O=c1c(-c2ccco2)nnc2n(CCc3ccccc3)c3ccccc3n12,7.8,356.38,3.55,0.5428571428571428
CCN(CC)CCCCCCCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,6.89,416.59,5.02,0.4128571428571428
O=C(CC1CCCN1)Nc1ccc(C(=O)Nc2nccs2)cc1,5.18,330.41,2.48,0.16857142857142854
CCOC(=O)c1nc(NC(=O)Cc2ccccc2)nc2nn(C)cc12,5.14,339.36,1.72,0.1628571428571428
Nc1nc(-c2ccco2)nc2sc(CN3CCC(F)(F)C3)cc12,8.06,336.37,3.37,0.5800000000000001
Nc1nc(-c2ccco2)nc2sc(CN3CCSCC3)cc12,8.04,332.45,3.08,0.5771428571428571
N#Cc1cccc(-c2nc(N)c3cc(CN4CC=CCC4)sc3n2)c1,7.88,347.45,3.57,0.5542857142857143
Cc1ccc(CO[C@H]2CCCC2Nc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,5.6,455.52,1.3,0.2285714285714285
O=c1oc2c(O)c(O)ccc2cc1-c1cc(Br)cs1,4.91,339.17,3.7,0.13000000000000003
Nc1nc(-c2ccc(C3CC3)o2)nc2sc(Cc3ccccc3)cc12,6.58,347.44,5.0,0.3685714285714286
O=[N+]([O-])c1ccc(Nc2nc3c(N4CCCC4)ncnc3s2)cc1,5.5,342.38,3.34,0.21428571428571427
COc1ccc(CCCN(C)c2cc3nc(-c4ccco4)nn3c(N)n2)cc1,8.24,378.44,3.04,0.6057142857142858
COCCOc1ccc(N2CCN(CCOc3cc4nc(-c5ccco5)nn4c(N)n3)CC2)cc1,8.55,479.54,2.19,0.6500000000000001
Cn1c(-c2ccc(Cl)cc2)nc2c(NC3CCCC3)ncnc21,5.74,327.82,4.04,0.2485714285714286
Cc1ccc(-c2nc3c(NC4CCCC4)ncnc3n2C)cc1,5.75,307.4,3.69,0.25
Cn1c(-c2cccnc2)nc2c(NC3CCCC3)ncnc21,5.2,294.36,2.78,0.17142857142857146
Cn1c(-c2ccccc2)nc2c(NC3CCCC3)ncnc21,6.3,293.37,3.38,0.32857142857142857
Cn1c(-c2ccccc2)nc2c(NC3CCOC3)ncnc21,5.74,295.35,2.23,0.2485714285714286
Nc1nc(-c2ccco2)c2nnn(Cc3ccsc3)c2n1,8.72,298.33,2.17,0.6742857142857144
Nc1nc(-c2cc[nH]n2)c2nnn(Cc3ccccc3F)c2n1,6.62,310.3,1.38,0.3742857142857143
COc1ccccc1Cn1c(=O)n(-c2cccc(F)c2)c2nc(NC3CC3)ncc21,7.05,405.43,3.35,0.43571428571428567
COc1ccccc1Cn1c(=O)n(-c2cccc(C#N)c2)c2nc(NC3CC3)ncc21,5.59,412.45,3.09,0.22714285714285712
COc1cccc(Cn2c(=O)n(Cc3ccccc3OC)c3cnc(NC4CC4)nc32)c1,5.04,431.5,3.28,0.14857142857142858
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3OC)c3cnc(NC4CC4)nc32)c1,8.22,435.46,3.36,0.602857142857143
O=C(Nc1nc(-c2ccccc2)c(-c2nc3ccccc3c(=O)[nH]2)s1)c1ccco1,5.06,414.45,4.56,0.15142857142857138
Nc1ncc(-c2ccc(O)cc2)c(-c2ccccc2)n1,8.89,263.3,3.1,0.6985714285714286
CCN(CCO)c1nc2nn(C)cc2c2nc(-c3ccco3)nn12,5.19,327.35,1.09,0.17000000000000007
CCCCCCCCc1ccc(O)cc1,4.9,206.33,4.3,0.12857142857142861
O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12,6.21,473.54,4.56,0.3157142857142857
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(C(F)(F)c3cccnc3)ccc1C2=O,8.8,400.39,4.47,0.6857142857142858
COc1cccc(CCC(=O)Nc2nc3ccccc3c(=O)s2)c1,7.19,340.4,3.24,0.4557142857142858
Cn1c(=O)c2c(nc3n2CCCN3CC2CC2)n(C)c1=O,6.38,289.34,0.05,0.33999999999999997
Cc1cc(C)cc(OCC(=O)Nc2nc(-c3ccccc3)n[nH]2)c1,5.5,322.37,3.11,0.21428571428571427
CCCCC#Cc1nc(N)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,7.09,317.35,0.2,0.4414285714285714
COc1ccccc1-n1cc2nc(CCCc3ccccc3)nc(N)c2n1,6.19,359.43,3.58,0.3128571428571429
COc1ccccc1-n1cc2nc(-c3ccc(C)o3)nc(N)c2n1,6.29,321.34,2.97,0.3271428571428571
CCn1nc(-c2cccc(-c3cccc(C(=O)NC4CC4)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,7.48,563.45,5.84,0.4971428571428572
Nc1nc(-n2cccn2)nc(NCC2CC2)c1Br,8.0,309.17,1.83,0.5714285714285714
CC(C)Sc1nc(-n2cccn2)nc(N)c1Br,8.15,314.21,2.51,0.5928571428571429
Nc1nc(-c2ccco2)c2nnn(Cc3cccc(F)c3F)c2n1,8.64,328.28,2.39,0.6628571428571429
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(Cc3cncc(F)c3)ccc1C2=O,8.89,382.4,4.06,0.6985714285714286
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(Br)c2n1,9.15,408.26,3.45,0.7357142857142858
Nc1nc(C(=O)NCc2cccc3[nH]cnc23)c2cccc(F)c2n1,7.6,336.33,2.16,0.5142857142857142
NCCCCCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.64,531.62,2.96,0.5199999999999999
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(C(C)=O)cc4)nc31)[C@H](O)[C@@H]2O,5.28,460.49,0.5,0.18285714285714288
Nc1nc(-c2ccco2)c2nnn(Cc3cnccn3)c2n1,6.91,294.28,0.9,0.41571428571428576
CC(C)(C)OC(=O)NCCNc1ncc(C(=O)O)c2nc(-c3ccco3)nn12,4.65,388.38,2.02,0.0928571428571429
COc1cccc(-c2cnc(N)nc2-c2ccccc2)c1,6.81,277.33,3.4,0.40142857142857136
Nc1cc(-c2cccs2)c2oc(-c3ccco3)nc2c1,7.15,282.32,4.4,0.45000000000000007
CC(C)C(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,6.52,289.36,2.99,0.35999999999999993
Cc1cnc(NC(=O)c2ccc(NC(=O)CC(C)(C)C)cc2)s1,6.92,331.44,4.08,0.41714285714285715
COc1cc(C(=O)Nc2nccs2)ccc1NC(=O)CC(C)(C)C,7.77,347.44,3.78,0.5385714285714285
CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1F,8.04,335.4,3.91,0.5771428571428571
Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCOOCCCCN)cc3)n3nc(-c4ccco4)nc23)n1,6.57,562.59,2.26,0.36714285714285716
C#CCCCCCC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.32,377.41,2.79,0.33142857142857146
O=C(CC1CCCC1)Nc1ccc(C(=O)Nc2nccs2)cc1,7.17,329.43,3.91,0.45285714285714285
Cc1nc2ccc(NC(=O)Nc3ccnc4cccnc34)cc2o1,6.17,355.79,3.72,0.31
Cc1ccc(-c2nc(N)c3nn(Cc4ccccc4O)cc3n2)o1,7.42,321.34,2.73,0.48857142857142855
COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3cccc(F)c3)nc12,8.33,446.5,3.47,0.6185714285714285
CCN(C(=O)c1ccc(C(=O)c2cnc3ccc(Br)cn23)cc1)C1CCCCC1,6.97,454.37,5.12,0.42428571428571427
CCCn1c(-c2ccco2)nc2c(NCCc3ccccc3)ncnc21,6.26,347.42,4.15,0.32285714285714284
CCCn1c(=O)c2[nH]c(-c3cnn(CC4CCN(c5ccc(OC(F)(F)F)cc5)C4=O)c3)nc2n(CCC)c1=O,7.44,559.55,3.52,0.4914285714285715
Cc1csc(-c2coc3cc(OCC4CC4)cc(C)c3c2=O)n1,7.1,327.41,4.32,0.4428571428571428
Nc1nc2cccc(Cl)c2c2nc(-c3ccco3)nn12,8.92,285.69,2.77,0.7028571428571428
Nc1nc(-c2ccccc2)nc2sc(CN3CCOCC3)cc12,6.0,326.43,2.77,0.2857142857142857
Nc1nc2c(cnn2CCCc2ccc(OCCF)cc2)c2nc(-c3ccco3)nn12,7.91,421.44,3.3,0.5585714285714286
CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O,6.88,356.47,2.78,0.4114285714285714
O=C(Cc1ccccc1)Nc1nc(-c2ccccc2)c(-c2ncon2)s1,6.15,362.41,4.04,0.3071428571428572
Nc1nc(-c2ccco2)nc2sc(CNC3CCCCC3)cc12,6.77,328.44,3.96,0.39571428571428563
Cn1c(=O)c2[nH]c(-c3ccc(OC(C)(C)C(=O)N4CCN(c5nc6cc(Cl)ccc6s5)CC4)cc3)cc2n(C)c1=O,5.0,593.11,4.0,0.14285714285714285
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(C)c1=O,6.97,473.53,1.96,0.42428571428571427
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccc(Br)cc5)CC4)cc3)cc2n(C)c1=O,6.94,552.43,2.72,0.42000000000000004
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC4CC4c4ccccc4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.32,454.92,1.48,0.1885714285714286
O=C(Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12)c1ccncc1,6.73,382.38,2.68,0.39000000000000007
Cn1cc2c(nc(NCCCNC(=S)Nc3ccc(C4c5ccc(O)cc5OC5=CC(=O)C=CC54)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,5.6,703.74,4.63,0.2285714285714285
CC(C)[C@@H](Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21)C1CC1,5.8,377.88,2.24,0.2571428571428571
CCCn1cc2nc(N)n3nc(-c4ccco4)nc3c2n1,7.77,283.3,1.73,0.5385714285714285
CCN(CC)CCOc1ccc(CCN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)cc1,6.25,454.58,1.61,0.32142857142857145
CCCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)cnc21,6.04,444.54,4.37,0.2914285714285714
COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2ccc(C(=O)N(C)C(C)C)nc21,8.6,434.5,3.07,0.6571428571428571
COc1ccc(Nc2nc3c(N4CCC[C@H]4CO)ncnc3s2)cc1,5.96,357.44,2.8,0.27999999999999997
Brc1cccc(Nc2nc3c(N4CCCC4)ncnc3s2)c1,6.61,376.28,4.19,0.3728571428571429
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@@H]3CC[C@@H](NC(=O)c4cccc(C(F)(F)F)c4)C3)sc12,7.51,548.59,5.23,0.5014285714285714
Nc1nc2nn(Cc3ccc(C4(C(F)(F)F)N=N4)cc3)cc2c2nc(-c3ccco3)nn12,7.4,439.36,3.55,0.48571428571428577
Nc1nc(-c2ccco2)nc2sc(CN3CCC(O)CC3)cc12,6.52,330.41,2.49,0.35999999999999993
Nc1nc(-c2ccco2)nc2sc(CN3CCCC3)cc12,7.55,300.39,3.13,0.5071428571428571
Cc1nc2c(=O)n(Cc3ccccc3)nc(-c3cccs3)c2c2cc(-c3ccccc3)nn12,5.59,449.54,5.19,0.22714285714285712
O=C(NCCNC(=O)c1nc(NCC(c2ccccc2)c2ccccc2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1)NC1CCN(c2ccccn2)CC1,8.4,736.83,1.77,0.6285714285714287
CC(C)n1cc(-c2ncc(N)nc2-c2ccc(F)cc2)ccc1=O,8.74,324.36,3.27,0.6771428571428572
CNc1nc(N)n2nc(-c3ccco3)nc2n1,7.31,231.22,0.4,0.4728571428571428
COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)cc3)nc12,8.19,446.5,3.47,0.5985714285714285
COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C(=O)c3nc(N)nc(N(C)C)n3)s2)cc1,5.7,475.53,3.14,0.24285714285714288
O=C(Nc1nc(-c2ccccc2)c(C(=O)c2cccnc2)s1)c1ccco1,6.26,375.41,4.28,0.32285714285714284
O=C(Nc1nc(-c2ccccc2)c(-c2ccccn2)s1)c1ccco1,6.71,347.4,4.72,0.3871428571428571
CC1CC(c2ccccc2)n2nc(N3C(=O)C4CC=CCC4C3=O)nc2N1,5.7,363.42,2.53,0.24285714285714288
C#CCn1c(=O)c2c(nc3n2CCCN3CC2CCCO2)n(C)c1=O,5.96,343.39,-0.08,0.27999999999999997
CCn1nnc(-c2sc(NC(=O)Cc3ccc(OC)c(OC)c3)nc2-c2ccccc2)n1,7.35,450.52,3.68,0.47857142857142854
COc1cccnc1CNC(=O)c1nc(N)nc2c(OC)cccc12,8.52,339.36,1.55,0.6457142857142857
COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccc(Br)cc4)nn23)cc1,5.08,493.33,4.09,0.1542857142857143
COc1ccc(-c2nc3c4cn(CCc5ccccc5)nc4nc(NC(=O)c4ccccc4)n3n2)cc1,4.6,489.54,4.64,0.08571428571428566
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@@H]3CCN(S(=O)(=O)c4cccc(C(F)(F)F)c4)C3)sc12,6.22,570.62,4.35,0.3171428571428571
COc1ccc(CCNc2nc(N)c(C(=O)N=C(N)N)nc2Cl)cc1,5.36,400.27,0.79,0.19428571428571434
Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccc(C#N)cc4)CC3)n3nc(-c4ccco4)nc23)n1,5.65,496.54,2.93,0.23571428571428577
COc1cccc2cc(C(=O)NCCCO)c(=N)oc12,6.2,276.29,1.03,0.31428571428571433
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(Br)cc4)nc32)[C@H](O)[C@@H]1O,7.38,506.36,0.58,0.4828571428571428
O=C(Nc1cnc(-c2ccncc2)c(-c2ccco2)n1)C1CCCC1,6.84,334.38,3.93,0.4057142857142857
Nc1nc(-c2ccco2)c2cnn(Cc3ccccc3F)c2n1,8.4,309.3,2.86,0.6285714285714287
Nc1nc(N/N=C/c2ccc(Cl)c(Cl)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.78,454.27,0.77,0.25428571428571434
Nc1nc(-c2ccco2)c2cnn(Cc3ccccc3[N+](=O)[O-])c2n1,7.58,336.31,2.63,0.5114285714285715
COc1cccc(Cn2ncc3c(-c4ccco4)nc(N)nc32)c1,8.7,321.34,2.73,0.6714285714285714
Nc1nc(-c2ccco2)c2cnn(CC3CCCCC3)c2n1,7.35,297.36,3.25,0.47857142857142854
Nc1nc(-c2ccco2)c2ccn(Cc3ccccc3F)c2n1,7.8,308.32,3.46,0.5428571428571428
Cc1cccc(CO[C@H]2CCCC2Nc2nc(Cl)nc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)c1,5.03,489.96,1.95,0.1471428571428572
CCOC(=O)c1cnc(N(C)C)n2nc(-c3ccco3)nc12,5.19,301.31,1.63,0.17000000000000007
Cc1ccc(Nc2nc(C)c(C(=O)Nc3sc4c(c3C#N)CCCC4)s2)cc1,5.25,408.55,5.57,0.17857142857142858
Cn1c(-c2ccco2)nc2c(NC(=O)Cc3ccccc3)ncnc21,6.96,333.35,2.8,0.4228571428571429
CCc1cc2c(=O)c(-c3nc(C)cs3)coc2cc1OCC(=O)OC(C)C,7.82,387.46,4.12,0.5457142857142857
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc5ccc6cccc7ccc4c5c67)nc31)[C@H](O)[C@@H]2O,5.51,653.14,5.42,0.2157142857142857
Cn1nc(-c2cnc3ccc(F)cn23)c2ccc(C(=O)N3CCCCCC3)cc21,8.4,391.45,4.04,0.6285714285714287
OC[C@H]1O[C@@H](n2cnc3c(NCC4c5ccccc5-c5ccccc54)ncnc32)[C@H](O)[C@@H]1O,6.84,445.48,1.66,0.4057142857142857
C[C@@H]1CCC[C@H](C)N1Cc1cc2c(N)nc(-c3ccon3)nc2s1,6.89,343.46,3.69,0.4128571428571428
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2sc(CN3CC=CC3)cc12,5.97,376.41,4.33,0.2814285714285714
Nc1nc(-c2ccc(Cl)o2)nc2sc(CN3CCC(F)CC3)cc12,7.43,366.85,4.12,0.48999999999999994
COc1cccc(-c2nc(N)c3cc(CN4CCOCC4)sc3n2)c1,6.43,356.45,2.78,0.3471428571428571
Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCCC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1,6.82,573.61,3.7,0.4028571428571429
Nc1nc(-c2ccco2)nc2sc(CN3CC=CCC3)cc12,8.19,312.4,3.3,0.5985714285714285
NCCNC(=O)Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)cc1,6.43,576.61,-0.02,0.3471428571428571
N#CCCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,7.31,372.39,-0.54,0.4728571428571428
CC(=O)N(C(C)=O)c1ccc(CNC(=O)c2cnc3nc(C)ccc3c2O)cc1,5.78,392.42,2.47,0.25428571428571434
Cc1ccc2c(O)c(CC(=O)NC3CCCCC3)cnc2n1,5.15,299.37,2.64,0.16428571428571434
O=C(CCN1C(=O)c2ccccc2C1=O)Nc1nc2ccccc2s1,5.3,351.39,2.92,0.1857142857142857
CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1nc(-c2ccccc2)n[nH]1,5.06,356.81,3.92,0.15142857142857138
Cn1c(=O)c2c(nc3n2CCCN3C2CCCCCC2)n(C)c1=O,5.94,331.42,1.37,0.2771428571428572
Cn1c(=O)c2c(nc3n2CCN3C2CCCCCCC2)n(C)c1=O,6.51,331.42,1.37,0.35857142857142854
COc1ccc(NC(=O)Nc2nc3ccccc3n3c(=O)c(-c4ccccc4)nn23)cc1,6.58,426.44,3.66,0.3685714285714286
N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccccc2Cl)nc1N,6.39,340.21,5.18,0.34142857142857136
COCCOc1ccc(C2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.15,502.58,3.22,0.7357142857142858
Nc1nc2c(ncn2CCN2CCN(c3ccccc3)CC2)c2nc(-c3ccco3)nn12,8.77,429.49,2.14,0.6814285714285714
CC1CCC(N2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)CC1,6.21,331.42,1.22,0.3157142857142857
CCOC(=O)COc1cc(C)c2c(=O)c(-c3nc(C)cs3)coc2c1,7.0,359.4,3.48,0.42857142857142855
Nc1ccc(C(=O)Nc2ccc(O)c(-c3nc4ccccc4[nH]3)c2)cc1,5.8,344.37,3.77,0.2571428571428571
CCCCn1c(=O)c2c(nc3n2CCCN3c2ccc(OCCN3CCCC3)cc2)n(CCCC)c1=O,6.18,508.67,3.98,0.3114285714285714
Oc1nc2ccc(Cl)cc2n2nc(-c3cccs3)nc12,5.18,302.75,3.37,0.16857142857142854
Cn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(C)c1=O,6.7,354.35,1.01,0.38571428571428573
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ncc(C)s4)C[C@H]3C)nc21,7.64,424.53,2.34,0.5199999999999999
Nc1nc(-c2ccccc2)nc2sccc12,6.3,227.29,2.94,0.32857142857142857
Nc1nc(-c2cccnc2)nc2sc(Cc3ccccc3)cc12,6.67,318.41,3.93,0.3814285714285714
Nc1nc(-c2ccccc2)nc2sc(-c3ccccc3)cc12,6.68,303.39,4.61,0.38285714285714284
Cc1nc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)cs1,7.24,338.46,4.3,0.4628571428571429
Nc1nc(-c2ccncc2)nc2sc(Cc3ccccc3)cc12,7.17,318.41,3.93,0.45285714285714285
Nc1nc(-c2cccc(F)c2)nc2sc(Cc3ccccc3)cc12,7.38,335.41,4.67,0.4828571428571428
COc1cccc2cc(C(=O)NC3CCCCC3)c(=N)oc12,6.4,300.36,2.98,0.3428571428571429
O=C(O)c1cnc(NC2CCCC2)n2nc(-c3ccco3)nc12,4.43,313.32,2.44,0.06142857142857139
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccccc4)nc32)[C@H](O)[C@@H]1O,7.92,427.47,-0.18,0.5599999999999999
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(NC(=O)c5cc(C(C)(C)C)cc(C(C)(C)C)c5)cc4)nc32)[C@H](O)[C@@H]1O,7.35,658.8,3.67,0.47857142857142854
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NCCc4ccc(N)cc4)nc32)[C@H](O)[C@@H]1O,8.2,622.73,3.06,0.5999999999999999
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NCCc4ccc(Br)cc4)nc32)[C@H](O)[C@@H]1O,7.51,686.61,4.24,0.5014285714285714
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(N)nc(C#Cc4ccccc4)nc31)[C@H](O)[C@@H]2O,5.92,404.43,-0.16,0.2742857142857143
O=C(Nc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12)NC1CCCCC1,6.11,473.54,3.81,0.3014285714285715
O=C(Nc1nc(-c2ccccc2)n[nH]1)C1CCCO1,5.23,258.28,1.59,0.17571428571428577
Nc1nc2c(cnn2CCN2CCN(c3ccc(OCC(=O)O)cc3)CC2)c2nc(-c3ccco3)nn12,8.85,503.52,1.6,0.6928571428571428
CC(C)n1cc2c(C(N)=O)nc(N)nc2n1,5.04,220.24,0.09,0.14857142857142858
Cc1csc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)n1,6.23,340.41,2.12,0.3185714285714286
Nc1nc(C(=O)NCc2cccc(F)c2)cc(-c2ccco2)n1,8.32,312.3,2.39,0.6171428571428572
Cc1ccccc1CNC(=O)c1cc(-c2ccco2)nc(N)n1,8.66,308.34,2.56,0.6657142857142857
Nc1nc(C(=O)NCc2ccncc2)cc(-c2ccco2)n1,6.41,295.3,1.64,0.3442857142857143
CNc1nc(NC(=O)Cc2ccccc2)n2nc(-c3ccco3)nc2n1,6.52,349.35,2.0,0.35999999999999993
Cc1ccc(-c2nc(NC(=O)C3CC3)ccc2-c2ccncc2)o1,7.96,319.36,4.06,0.5657142857142857
C[C@H](NC(=O)COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)c1ccccc1,5.61,509.63,5.69,0.23000000000000004
Nc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)n1,8.15,310.32,1.23,0.5928571428571429
Clc1ncnc2sc(Nc3cccc(Br)c3)nc12,5.53,341.62,4.25,0.2185714285714286
CCN(CC)c1ncnc2sc(Nc3ccc(Cl)cc3)nc12,4.95,333.85,4.33,0.13571428571428573
Clc1ccc(Nc2nc3c(N4CCCCC4)ncnc3s2)cc1,4.88,345.86,4.47,0.1257142857142857
OC[C@@H]1CCCN1c1ncnc2sc(Nc3ccccc3)nc12,6.7,327.41,2.79,0.38571428571428573
Fc1cccc(F)c1Nc1nc2c(N3CCCC3)ncnc2s1,5.65,333.37,3.71,0.23571428571428577
CCn1c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc2n(C)c1=O,7.14,350.38,1.35,0.4485714285714285
CCCn1c(=O)c2[nH]c(-c3cnn(-c4ccc(C(F)(F)F)nc4)c3)nc2n(CC)c1=O,5.65,433.39,2.58,0.23571428571428577
CCCn1c(=O)c2[nH]c(-c3cnn(-c4ccc(C)nc4)c3)nc2n(CC)c1=O,6.17,379.42,1.87,0.31
CC(C)Cn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(C)c1=O,6.52,396.43,2.13,0.35999999999999993
CCCn1c(=O)c2[nH]c(-c3ccco3)c(O)c2n(CCC)c1=O,6.98,317.35,2.28,0.42571428571428577
COC1CCN(c2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)n2)CC1,9.36,421.51,2.91,0.7657142857142857
Nc1nc2c(cnn2CCc2ccc3nc(C(=O)N4CCOCC4)ccc3c2)c2nc(-c3ccco3)nn12,8.8,509.53,2.58,0.6857142857142858
Nc1nc2c(cnn2CCc2ccc3nc(CN4CCOCC4)ccc3c2)c2nc(-c3ccco3)nn12,8.64,495.55,2.94,0.6628571428571429
CCCn1c(=O)c2[nH]c(-c3ccco3)c(OS(=O)(=O)O)c2n(CCC)c1=O,6.39,397.41,1.75,0.34142857142857136
CCCNc1nc(N)c2nc(-c3ccco3)sc2n1,7.77,275.34,2.75,0.5385714285714285
Cn1c(=O)c2[nH]c(-c3cccc(OCCN4CCCCC4)c3)nc2n(C)c1=O,6.1,383.45,1.49,0.29999999999999993
CCCCOc1ccnc2c(CNC(=O)c3nc(N)nc4c(F)cccc34)cccc12,6.61,419.46,4.01,0.3728571428571429
CCC(=O)Nc1nc(-c2ccccc2)n[nH]1,5.6,216.24,1.82,0.2285714285714285
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCCC3)nc(Cl)nc21,5.57,363.85,2.14,0.22428571428571434
O=C(NC1CC1)c1nc(NCc2cccnc2)nc2ccsc12,6.15,325.4,2.59,0.3071428571428572
Nc1nc(-c2ccccc2)cc2nn(Cc3ccccc3)c(=O)n12,9.0,317.35,2.19,0.7142857142857143
Cc1cccc(CNC(=O)c2nc(N)nc3c(F)cccc23)c1,8.08,310.33,2.59,0.5828571428571429
OC[C@@H]1CCCN1c1ncnc2sc(Nc3c(F)cccc3F)nc12,5.49,363.39,3.07,0.21285714285714288
CN(CCCc1ccccn1)C(=O)c1cnc2c(CNC(=O)c3nc(N)nc4c(F)cccc34)cccc2c1,7.92,523.57,3.93,0.5599999999999999
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(C(F)(F)F)cc3)nc12,7.12,495.52,4.96,0.44571428571428573
CCCn1cnc2c(NCc3ccccc3)ncnc21,4.65,267.34,2.85,0.0928571428571429
O=c1oc2c(O)cccc2cc1-c1cccs1,5.13,244.27,3.23,0.16142857142857142
